1207	1923 2433 897 2773 4729 1594 2253 3010 2499 4299 
1208	3543 1138 3511 711 4797 390 3654 4363 3909 1499 
1209	3313 2789 4888 2073 817 2346 1390 655 2840 2 
1210	1744 4017 3211 3330 284 235 1634 4488 2423 3659 
1211	1755 692 4274 4372 970 3979 4586 3658 3728 2809 
1212	4928 2754 3943 348 4161 1357 4026 83 3867 4640 
1213	166 2105 2254 4835 4103 1304 1254 3779 3709 2337 
1214	2680 4736 301 2650 3131 1030 843 3275 1051 391 
1215	2572 4442 995 3582 181 3666 4609 3171 4643 4787 
1216	1363 2621 3949 40 1670 412 4212 1821 145 1475 
1217	62 3307 25 3424 4525 4193 3517 2987 4978 4684 
1218	2764 398 388 3187 4909 2652 4819 1637 4080 2286 
1219	1903 57 2036 4140 3444 1299 4800 1347 1271 4063 
1220	3459 3955 1054 368 2583 1184 3160 2025 4019 2975 
1221	1398 1112 744 1604 1546 347 129 4749 434 570 
1222	217 2472 1736 1082 2091 670 2140 2712 2138 117 
1223	1420 3734 4296 1298 4797 4324 738 1785 3549 3319 
1224	3192 2262 1193 4874 4472 3757 2986 224 911 2723 
1225	587 2430 3558 3856 2861 3323 4927 245 3890 812 
1226	2037 4462 4942 2481 1217 3585 3562 3806 2657 1583 
1227	1745 3090 4352 2300 3597 3465 1990 975 1335 3163 
1228	2597 3185 2360 4470 1093 4328 3147 490 3298 3185 
1229	3645 4676 4518 4419 1912 2242 2658 2882 2489 2641 
1230	2543 3479 909 2320 1197 4024 906 1483 289 4187 
1231	1707 4422 2712 3734 1992 121 3311 0 2406 3749 
1232	833 2053 1134 3590 2635 498 2075 4168 4742 262 
1233	1510 4124 1263 854 2949 3116 4243 1399 4686 4898 
1234	104 1146 4205 2706 2329 1407 4007 2112 833 3336 
1235	3806 3647 3227 1312 2889 2216 4151 908 3142 4411 
1236	2730 2479 2387 3892 1451 2012 3660 941 1717 1072 
1237	3942 808 4970 3106 1955 758 3844 1955 2288 1857 
1238	1082 2126 1511 3997 1179 4485 869 46 4228 1162 
1239	2977 2241 2882 1664 2656 1579 974 3485 2580 1005 
1240	2957 2869 3418 287 1250 3073 2251 2672 3527 3942 
1241	2442 4498 158 2833 820 401 1282 2834 257 1334 
1242	2851 1607 2100 1526 361 4368 2783 1352 3992 1971 
1243	4529 4578 1559 331 1687 2689 2226 4497 2865 880 
1244	3488 3620 4072 4163 2380 4519 4633 932 1587 2963 
1245	3583 2459 1759 3952 3842 3582 1735 834 1555 1822 
1246	1427 831 892 2560 4736 151 1124 701 1078 4472 
1247	4725 891 719 4371 527 1477 4070 2934 2026 3682 
1248	1727 82 2121 3942 4710 3906 4912 3436 1228 1426 
1249	3508 4321 2202 2910 4256 404 4837 3726 3764 4841 
1250	4243 1919 979 441 3394 2784 2756 2193 3911 2022 
1251	3084 1625 2947 4003 3738 4469 3385 2135 2582 2614 
1252	1333 1468 1701 836 4231 600 2024 1375 4832 1470 
1253	4613 539 3994 675 2058 1549 3654 21 1558 3442 
1254	1575 2485 2182 1695 1167 29 65 699 343 1571 
1255	1932 1589 2749 983 4105 3525 4988 4675 4347 1977 
1256	1693 1961 4136 3419 2051 2695 3223 4503 4532 2650 
1257	530 3871 2598 3476 1543 774 61 3241 1956 2899 
1258	2877 2911 1214 1943 2311 4452 942 530 3996 349 
1259	3418 2442 3426 624 1880 1841 2239 582 566 3594 
1260	4021 2242 2482 3506 4999 13 4734 676 3861 1719 
1261	4372 4232 2394 411 1991 4511 962 1093 2598 3509 
1262	3508 1787 1070 2728 4661 2057 3360 1383 4549 1000 
1263	1385 2239 2998 4033 198 1537 1017 1610 4388 1335 
1264	3111 4982 3437 3156 3287 3499 1877 4713 353 3131 
1265	4603 3862 3035 3872 1139 3998 3188 2351 4795 2789 
1266	975 3924 1560 1623 3687 3980 1984 1627 1452 3720 
1267	4926 689 679 2127 2297 2015 2480 3221 2655 1933 
1268	1108 3941 3836 1375 1750 866 3191 2888 2700 2786 
1269	468 4650 2906 3483 2396 831 180 89 3459 3797 
1270	289 215 2005 2985 1949 4818 1554 2402 351 1858 
1271	716 1772 1407 4935 4014 2930 749 4576 2576 3199 
1272	4728 3838 2812 1195 4457 92 1497 3840 669 4557 
1273	1089 1163 3424 4654 4626 3006 2613 1989 3660 1108 
1274	3572 485 4904 4904 2510 4811 1825 400 4684 3364 
1275	4650 3691 3552 3754 4140 3927 326 821 2028 1337 
1276	4263 3227 3101 3379 1566 333 4314 1840 3905 4991 
1277	2113 3125 3872 3782 1794 2038 176 1758 225 4569 
1278	211 1244 3649 3981 4368 1648 4123 323 508 2177 
1279	4534 1871 1856 634 4298 2940 1425 95 2637 4593 
1280	1973 305 716 1964 3812 4990 602 16 4426 4558 
1281	2414 4037 3806 1473 2274 924 3479 1872 4910 3348 
1282	4775 3164 3605 2846 595 3731 1588 2680 2452 4196 
1283	4178 2346 1055 1632 4936 1658 3020 2785 4344 2381 
1284	1115 465 1149 4663 908 2798 2831 4526 2758 714 
1285	4983 412 4138 965 3381 1568 1044 1370 2724 4901 
1286	1359 4156 4416 4985 4052 3961 1672 3326 4953 872 
1287	3264 1906 2322 2891 2986 919 1136 143 3517 418 
1288	3191 2862 1098 2337 4605 2313 3146 3944 1297 2419 
1289	2618 4046 2657 1214 1888 3288 2756 3517 3271 846 
1290	3572 2611 2953 2944 1670 3801 920 3699 4501 4779 
1291	1718 3128 1461 1669 4822 980 4630 3168 2079 1735 
1292	4361 4715 4564 4925 2759 3743 2918 1709 1949 3045 
1293	3854 2737 4011 3029 2296 3267 2178 2382 4812 4741 
1294	2317 4878 1016 2012 619 4372 3075 3866 1274 4022 
1295	3101 1952 707 568 3211 4438 2722 4843 2782 2989 
1296	1996 1936 4009 1280 3355 908 3 3731 2131 1939 
1297	4898 3779 4500 1230 3229 2785 2273 4962 1479 481 
1298	1433 3882 2071 1568 1824 1640 2264 3079 1183 3719 
1299	1606 1559 731 2780 2168 2251 398 4694 2097 2216 
1300	914 384 4862 2315 2655 1806 3199 3889 4075 4584 
1301	2405 2341 1204 3553 2857 3031 1471 3850 2848 136 
1302	966 4687 3763 3181 4543 2651 4548 4753 4544 912 
1303	1298 2554 3533 4392 3194 3039 2117 3672 2454 3993 
1304	4258 1953 1902 630 1821 4880 3545 4693 4617 3491 
1305	1899 640 162 2780 4417 249 3653 360 22 3362 
1306	577 4726 3302 3173 2283 2097 154 1977 3401 1484 
1307	1438 1037 1229 4966 2976 2449 2148 1297 2374 3076 
1308	468 4412 1747 2358 4758 132 1377 1567 2906 4690 
1309	1766 2172 3094 4015 617 1206 3401 3584 1537 1761 
1310	3917 3873 1419 2318 1347 2745 1514 2447 1536 218 
1311	2698 2385 1920 2811 440 1727 65 311 810 4110 
1312	2240 4071 1774 1155 397 1537 1162 4958 3642 4748 
1313	769 648 2868 709 3556 1259 4453 3238 4483 2748 
1314	1195 3823 4419 731 339 2583 3730 4239 2520 1604 
1315	3018 2694 2809 4853 2700 3791 144 4255 2797 851 
1316	918 2126 2548 1057 4569 1210 3612 1162 2395 766 
1317	1442 4036 3875 434 2799 3022 3330 3820 2550 1507 
1318	3676 4209 2305 4233 3395 3674 4547 4064 1900 3492 
1319	4389 662 3683 1393 2871 3228 1740 3253 1517 2536 
1320	3961 1523 2607 923 140 1386 4616 4232 4065 514 
1321	2902 4935 4017 2027 71 2860 733 3025 4502 1921 
1322	2853 3761 600 2305 1824 85 3496 2463 1378 3185 
1323	4848 3754 1930 4974 405 4104 3353 4363 3666 4780 
1324	2922 102 2954 4336 2163 1629 4441 2050 4542 2340 
1325	4919 4946 976 2957 3907 3788 2978 2222 4712 136 
1326	3952 2987 4734 2660 57 4131 3300 563 3600 1727 
1327	1933 4402 2257 2455 1684 2778 2411 1930 1959 4852 
1328	1277 809 259 3560 3452 3387 4277 3444 2168 3665 
1329	1616 2913 1370 2290 702 482 3967 4001 990 1822 
1330	1714 2053 846 3596 3707 3337 1445 2661 4388 2828 
1331	2711 1843 3719 3193 1117 3694 4823 3875 3940 373 
1332	1760 4322 3452 4165 4214 715 1278 2103 4387 4895 
1333	2386 3219 877 780 984 3511 1209 3330 3087 1972 
1334	1519 4105 1819 2649 3404 1792 514 2075 3172 1358 
1335	785 7 2638 1177 222 2690 3684 3214 4832 3545 
1336	1412 1441 2007 3578 4742 4057 1596 2968 1364 3731 
1337	3729 2762 2688 2563 875 1230 4689 1431 3172 303 
1338	2579 3971 732 2811 868 1101 2539 3833 4551 4121 
1339	4945 2963 4613 4487 2088 708 3087 4289 4027 3196 
1340	4193 3398 4944 3534 101 1161 1495 2455 2115 3654 
1341	2850 3159 2851 1011 3602 4431 649 1397 2934 465 
1342	4262 2637 3389 2103 4687 4907 4399 4156 1483 2839 
1343	2057 3151 1782 3166 2696 414 500 4218 290 4966 
1344	1754 2520 3275 2448 958 1754 779 3204 3446 2549 
1345	3750 319 640 2451 4913 2359 4137 48 4297 495 
1346	776 4885 1260 3650 4968 4472 2200 756 3344 4037 
1347	3712 1442 370 4310 379 335 3869 341 2084 2230 
1348	2992 4857 1807 1229 4499 2942 4964 4247 2279 4883 
1349	3881 3878 2511 3334 134 779 3202 3763 1239 1622 
1350	2901 4345 2391 1703 2084 2134 449 1429 2221 709 
1351	2162 1004 3836 4488 3303 1210 4849 4101 1996 3393 
1352	719 4899 1055 153 4696 1796 1557 2343 1584 2939 
1353	1968 3697 3162 1166 4042 2596 2086 4870 3311 140 
1354	3498 2471 3608 4086 2151 3372 3269 1068 4167 4875 
1355	2784 1632 4123 1784 247 4985 3902 1944 2631 4933 
1356	1359 143 1636 508 2520 3149 2318 4440 1429 2634 
1357	3952 181 3696 2106 1300 4513 1459 4159 459 3567 
1358	2910 3419 4026 128 3349 2323 2174 1630 4287 3855 
1359	2517 4873 3358 3302 4173 1698 2078 858 1879 3113 
1360	3909 3013 2390 3733 4339 696 3234 3802 2984 4332 
1361	2592 3271 452 2362 3000 3764 3760 2791 2722 2011 
1362	3541 660 3889 4004 3880 3165 3848 4848 3450 999 
1363	4513 2289 2018 1269 1790 4698 3333 4330 3643 3610 
1364	1492 2111 3765 1987 4204 4656 3784 109 864 536 
1365	4198 1797 1469 4571 1254 4868 2489 3928 4821 3063 
1366	904 3858 4104 4726 1296 4758 3880 3081 2456 3228 
1367	2269 4192 476 1914 3984 4424 2329 1422 181 3716 
1368	945 2084 3119 3050 1909 3852 832 1696 3808 3815 
1369	4555 1042 4644 1104 2603 2664 1195 2908 527 4880 
1370	4835 2697 3955 1748 146 4302 4869 4123 3141 1549 
1371	1525 1887 884 3545 537 1423 3256 578 371 4661 
1372	2384 93 478 3149 2359 1119 4270 831 740 1905 
1373	1076 4780 1137 2466 3405 115 3720 4021 4707 2167 
1374	2724 249 4013 560 1279 2891 558 4717 2045 174 
1375	846 4083 4414 869 4089 1544 4483 352 4390 3439 
1376	4190 667 3688 121 1209 1138 4429 1706 2771 546 
1377	1053 4229 3451 854 3168 2593 1844 76 3955 4437 
1378	3 3389 3690 4446 443 1486 1754 3451 3015 900 
1379	617 3816 3309 4363 2632 1859 200 4228 1890 4269 
1380	631 1889 22 3261 647 3407 756 4550 3138 2663 
1381	3215 3310 3703 4051 245 1217 1303 1413 2055 4834 
1382	267 1167 4930 2840 3474 4281 1578 2835 2168 3556 
1383	4511 2775 3501 1543 3367 280 3992 4998 317 2960 
1384	2934 160 3824 1741 148 130 413 1691 1892 2564 
1385	1562 4367 724 534 2857 3781 980 3987 3924 4518 
1386	2211 3960 2503 1658 2452 4779 4236 4998 1559 2121 
1387	1059 3186 2630 2446 4787 888 3633 4917 1038 1318 
1388	1863 4936 3057 3176 1476 814 4023 4641 4008 89 
1389	3707 3959 2711 1678 3369 1390 1971 2592 757 1178 
1390	1428 2903 1033 493 2672 228 4295 4097 1575 3579 
1391	4594 4110 3345 438 3592 1345 441 4152 2481 4002 
1392	3569 1959 4410 1270 2627 714 2726 2087 2431 2824 
1393	1735 3269 1239 2513 25 816 1317 721 3459 3046 
1394	86 3042 3142 4905 4289 4620 1957 1619 3195 4785 
1395	3560 1994 3307 3785 2019 2498 33 4807 4085 1263 
1396	2185 2692 2087 127 3671 2147 1103 1635 4240 2058 
1397	1259 2129 1383 4563 2160 3104 3756 1158 3401 4942 
1398	4405 495 3004 4713 3514 3696 3775 1699 1224 3371 
1399	325 116 3693 2192 347 2001 4922 3104 800 4034 
1400	984 1685 3304 4326 17 3757 133 4036 3653 1322 
1401	1553 4145 3126 1795 1661 1918 3126 2350 2402 3485 
1402	4034 2616 3597 3812 3366 3198 3919 789 3737 468 
1403	953 1134 1480 4439 2165 2697 4612 2390 3044 3127 
1404	2592 2015 787 1798 1962 1820 4258 1093 4891 430 
1405	4825 424 247 1403 4370 4826 1101 3958 3178 1129 
1406	2849 4141 731 1149 22 13 1018 93 834 1487 
1407	757 1475 4163 2936 3664 3085 1275 1216 2604 3936 
1408	698 2493 1952 1336 1834 4855 2461 854 3451 1658 
1409	4297 344 1101 2100 2504 3852 3827 3618 3145 1656 
1410	4865 3207 3852 4567 3720 4234 1392 3989 656 4051 
1411	1735 3996 977 4337 4117 479 2154 3802 3336 2315 
1412	4258 4817 1638 4815 2646 1626 2258 1733 47 812 
1413	603 1782 287 1807 1956 1357 1006 3841 2976 768 
1414	3565 2353 2684 3824 251 1471 3603 4954 912 841 
1415	1433 43 4134 2556 2213 971 1482 1046 1218 4710 
1416	4659 232 280 272 2934 464 3757 612 2276 91 
1417	3427 401 4586 2347 1773 2364 2105 1444 2991 810 
1418	1247 1335 4212 3325 1292 4447 1635 2199 4677 1923 
1419	2050 3347 1493 2768 1530 1731 4063 2975 1408 3063 
1420	3460 2186 3421 626 4567 4135 1623 1207 380 1553 
1421	1779 805 2774 2718 2738 3525 162 2013 3784 71 
1422	1553 2691 1606 2170 3300 1362 1448 2898 1984 3690 
1423	1089 1582 4378 4915 1577 3211 1024 1185 3657 1119 
1424	1840 4927 594 4368 3335 1504 128 1882 2180 1467 
1425	1479 1960 620 3813 2058 1132 4542 4280 4580 3044 
1426	4759 2386 3356 1803 87 4297 3413 1901 1902 3404 
1427	696 3642 364 2293 3794 2799 1851 716 395 3947 
1428	2858 1877 1996 3329 4700 1853 4418 1288 2646 4290 
1429	2840 4811 4308 1923 4890 3825 208 4862 3047 2071 
1430	2251 2219 2299 1936 2825 4927 3718 2534 3832 2804 
1431	521 1477 3036 576 1922 2313 4831 2878 3068 933 
1432	4117 830 2048 1410 4726 951 775 3048 1287 614 
1433	1661 1403 3823 2378 2243 1430 2760 4093 3068 2848 
1434	1121 4622 4492 139 1468 1819 1021 3892 4462 560 
1435	4130 740 642 723 1178 2262 719 38 1093 3220 
1436	3379 4030 746 437 4438 682 2033 2005 4420 1184 
1437	3162 1206 3056 1254 2457 2324 1129 3717 552 1698 
1438	189 9 2728 1892 1361 3808 2784 3725 1518 365 
1439	249 2057 4099 2648 3832 4164 2935 24 3129 542 
1440	2974 1836 1750 2062 743 3405 988 989 483 2619 
1441	1987 4587 4160 4927 466 806 3574 4009 2860 4968 
1442	2232 2643 2068 733 451 2149 3352 4943 3060 1891 
1443	4328 1450 3357 4599 1238 2310 231 3993 4453 641 
1444	1016 1815 3982 1300 4996 2570 70 1535 950 4836 
1445	3043 2801 3036 4443 840 3147 2484 2260 2666 869 
1446	2123 1368 3524 2987 2639 1820 3781 2225 4894 3287 
1447	1756 4064 1669 904 2506 1988 2080 4945 2818 4901 
1448	4737 3461 1276 2855 3503 1219 2636 4005 1695 2082 
1449	3178 3239 935 437 3612 4701 1580 941 322 3293 
1450	2928 2288 852 3270 2596 3520 442 2316 4323 4071 
1451	4855 4259 4705 1274 1409 2964 3962 3558 1961 1682 
1452	1070 1452 2010 3708 1188 3424 3297 2487 4886 3705 
1453	642 1040 4164 386 4287 4303 3588 1404 4391 4957 
1454	3750 3975 1386 2927 2393 3255 3536 2143 2633 3123 
1455	2188 1116 2525 4848 2581 3126 764 4246 4510 3976 
1456	1490 4521 1655 1657 578 2595 323 4520 3545 2173 
1457	2192 3228 761 802 4707 3060 642 1256 3009 4061 
1458	3394 3075 4913 1833 3938 1829 3669 4187 1571 3095 
1459	351 4903 4778 1564 3823 3985 4337 3898 4943 4960 
1460	2078 3915 626 4370 1558 4854 1551 2093 2399 1618 
1461	1285 4048 1906 3058 3061 4179 1085 4835 2463 709 
1462	679 3856 1435 2630 4593 3564 1223 2540 1014 2525 
1463	4000 2550 3598 2749 3543 4945 4583 2124 4582 2725 
1464	1125 2239 2375 1384 2755 3544 1593 2976 914 3461 
1465	1039 4486 1260 2749 2937 4784 2452 1614 102 4665 
1466	3522 1114 4920 2874 3700 692 2059 4974 4933 3003 
1467	2990 4705 819 257 172 3586 1961 3930 694 1176 
1468	2642 2901 1944 4765 227 1636 4604 186 727 4138 
1469	3624 3402 3358 3889 4623 1933 3960 1417 2430 410 
1470	2905 2620 2887 1651 2689 3192 3632 811 2511 1851 
1471	667 3798 719 1837 4427 666 3689 3882 2653 1327 
1472	838 3892 3283 3815 4642 228 1936 657 4181 3882 
1473	3305 2519 2937 1681 200 1669 1125 367 3810 3086 
1474	561 4654 256 184 4648 2802 1451 525 2734 1113 
1475	2837 4332 152 3976 3477 3751 4155 811 224 3495 
1476	4033 2866 1256 4031 2508 1928 1885 4303 3102 3470 
1477	791 770 2133 1153 537 1108 1928 643 4846 987 
1478	1416 4889 549 4099 3605 3752 2909 4544 2833 497 
1479	4492 3418 997 2028 3253 894 1826 4696 1670 2492 
1480	4237 1914 3415 2803 1284 4631 3179 2693 4896 404 
1481	567 4268 494 3544 3267 2974 162 1793 4278 348 
1482	107 1256 3832 1712 1152 181 2766 2136 2585 4465 
1483	4212 2261 3305 3348 788 3419 2114 2744 1149 954 
1484	859 1909 4743 2477 2709 4177 2153 676 2476 4332 
1485	1067 3777 512 3028 1913 1936 2818 2073 109 1137 
1486	3081 3693 1800 3707 3181 3682 1508 130 2482 2276 
1487	2660 101 1699 2915 4743 3173 3561 4454 4072 4201 
1488	1034 3155 3976 2553 4393 2466 232 4152 193 299 
1489	4815 3249 4993 3032 61 4257 83 4916 1909 3584 
1490	2354 3958 4434 4000 972 660 2164 849 1827 2461 
1491	3532 133 3279 540 860 2048 2631 1483 1523 12 
1492	2192 2480 2036 1281 3471 86 899 2501 3920 429 
1493	4090 2277 3619 3190 1849 3926 3662 3893 4910 707 
1494	2051 1792 507 3117 4715 884 916 4110 3354 2542 
1495	3671 2765 2026 1818 1828 510 4457 2764 1050 3164 
1496	2613 4859 4468 1706 823 4936 612 349 3323 2597 
1497	741 2756 4264 1115 3260 160 2451 941 4388 4907 
1498	96 2856 490 4640 3226 3854 1405 2125 1981 1256 
1499	148 3361 388 4806 1634 1148 476 2235 3106 1598 
1500	340 106 2135 4197 4089 1342 4266 270 2970 3710 
1501	1414 3415 1627 3789 4356 4355 2344 2119 3112 3565 
1502	1405 4189 4320 125 2424 275 1280 2407 3248 746 
1503	570 3767 3035 1232 2126 3295 846 1255 4714 1893 
1504	3825 3521 1761 3045 3701 1949 3829 2782 816 1946 
1505	2612 1783 878 4919 2257 4789 1020 3604 2020 2837 
1506	51 3404 2111 979 2216 4249 495 4299 2491 4498 
1507	3178 1060 827 159 4985 238 3460 1453 276 534 
1508	3407 2022 1207 2255 999 908 2920 2812 4253 197 
1509	1884 1408 4958 2866 1823 3754 4093 3144 4701 48 
1510	3742 1032 4778 1795 2916 1708 76 4731 4884 2150 
1511	1094 2075 1476 2379 3600 4735 294 4924 1223 3999 
1512	1590 2975 4435 1055 3382 2562 2081 3362 1979 2216 
1513	253 4391 3052 1849 625 4927 3434 1666 4178 125 
1514	2661 1362 2721 3823 3720 109 4997 4316 345 2467 
1515	2082 3418 691 2182 4796 1728 384 2380 2568 3073 
1516	2057 4349 4614 1824 4565 4674 3614 4999 149 1670 
1517	4645 4312 4001 904 3056 4147 3380 1519 1948 132 
1518	3344 3117 4042 4283 104 4936 4479 4307 4962 1231 
1519	453 1799 1552 2436 905 2733 808 4859 1067 191 
1520	3016 1144 210 4467 2872 2604 2676 2947 2627 591 
1521	4485 381 3290 645 333 3872 777 2131 804 4560 
1522	672 2831 4277 3403 4835 4866 4457 4054 511 2515 
1523	290 3284 3240 4783 3294 3137 652 4029 3799 2571 
1524	3233 4452 3734 1074 1857 1836 3220 881 2729 4835 
1525	1253 4764 4107 4456 2999 4887 2399 475 2681 637 
1526	1810 1714 2974 3365 3062 2430 3708 3782 3559 694 
1527	2824 429 4118 1051 4563 1961 2191 137 4030 2737 
1528	446 3457 1839 2811 2289 3942 3872 4389 3946 1978 
1529	2633 4070 2686 3949 2920 1677 4075 2177 462 2318 
1530	2077 1973 3154 1588 1282 1635 4683 4268 1029 1468 
1531	733 1908 1173 1352 695 4366 2174 3023 1398 3352 
1532	1644 802 3968 4994 560 111 909 1484 64 1367 
1533	2195 4710 1476 2269 1647 4016 394 4629 4407 4362 
1534	2617 1209 1511 1314 4722 1 1090 2992 413 2500 
1535	3382 3801 2620 3806 3145 490 3785 2427 4568 3011 
1536	4204 18 3621 1180 3765 1155 3747 2 1119 2827 
1537	2267 3 4710 2799 2031 4103 3898 1477 1022 435 
1538	3748 2738 1257 1071 4776 521 1394 300 1161 1513 
1539	4833 2968 2813 1079 3779 4468 1428 4768 2627 1300 
1540	4645 1658 4459 2907 3416 988 3634 430 4474 4130 
1541	1959 2897 3909 922 1973 4918 379 4732 2549 4698 
1542	4045 4908 1850 4854 611 3330 1195 2950 930 3230 
1543	4056 1390 2510 678 1200 3193 4771 3859 384 1368 
1544	4201 3155 4436 228 386 4095 3489 1165 313 2969 
1545	422 934 2689 2722 3000 3785 3905 3958 2403 4851 
1546	2764 1874 909 1245 826 466 32 23 3481 3888 
1547	4808 3315 200 2332 131 1231 1018 1961 732 4292 
1548	502 3692 182 2663 1282 4807 2826 580 1290 4026 
1549	4201 2756 2438 2690 102 699 1109 4657 4323 3054 
1550	957 4477 2792 1600 3063 828 3330 4426 4830 3452 
1551	4901 4902 3571 4744 2648 4148 3642 4406 3668 628 
1552	4047 4462 2639 3137 1845 3481 3237 3283 4452 2690 
1553	4911 4428 1884 2638 3339 1840 4586 4171 4501 4400 
1554	4636 473 4795 3499 3485 4807 2269 1504 4864 1459 
1555	3490 482 3552 1564 2221 696 1957 1887 2841 1929 
1556	4299 4575 1732 3494 480 3498 4782 4904 2434 2044 
1557	1224 2715 819 4861 2187 679 2426 4906 3522 3080 
1558	3784 3020 1947 364 1846 1969 2802 2496 4549 1396 
1559	1141 3676 4742 189 545 899 2999 4621 2069 2690 
1560	3516 1263 120 3321 655 2116 1746 1551 334 6 
1561	3044 2473 4880 4836 2434 2674 3949 950 957 4073 
1562	290 1210 4332 4155 1586 1579 547 3537 2932 3794 
1563	854 1558 1004 2332 2046 2101 4722 1693 3143 434 
1564	1266 4991 3046 223 789 2718 1364 2357 697 2140 
1565	1362 702 904 3670 876 4495 3715 4120 2998 2733 
1566	4213 652 1056 4068 1714 1968 1768 2559 1615 4814 
1567	1789 4543 2527 1239 2004 4821 2105 1783 891 59 
1568	4614 2487 1417 3610 3996 4604 4614 1100 1384 4594 
1569	1930 4664 981 2472 3396 4252 3312 1422 4817 4009 
1570	4301 702 711 3641 3814 262 2872 4299 2241 4561 
1571	2539 953 1143 3578 3018 1455 1134 1357 4654 3261 
1572	713 86 612 3870 1815 3156 175 1990 441 4176 
1573	1873 3444 4774 1955 4367 3408 1315 1225 3171 3387 
1574	2868 4221 3095 4691 2212 3138 3389 4761 3608 2226 
1575	2611 4694 2718 4090 3921 4402 1529 3994 2727 3752 
1576	4688 1909 320 1394 4935 1380 4063 3386 4178 22 
1577	1699 1177 4164 1160 3903 782 4450 396 3236 4613 
1578	699 1268 4451 86 3566 1458 3721 1447 107 3340 
1579	4527 1040 2290 4874 1987 3614 1571 1373 705 3985 
1580	492 219 772 3291 3163 2611 3054 904 1722 1502 
1581	4689 132 1191 3880 3394 4263 4992 514 406 2499 
1582	4102 3751 1146 2131 3623 4547 2928 3811 4129 586 
1583	4630 772 3465 2816 3833 2087 4723 1338 2546 1566 
1584	3674 4914 227 4754 1983 4871 2135 4374 4454 132 
1585	4735 2290 4453 1508 1034 2181 4497 1330 4126 2844 
1586	3489 729 4329 3304 4184 717 4108 4625 1274 1064 
1587	1193 4953 2445 3076 1680 1610 481 4289 316 601 
1588	821 2362 130 316 4710 3737 1752 1089 4256 454 
1589	1999 3423 2522 2190 4770 1516 375 3723 170 646 
1590	1488 1431 1846 2166 2121 630 4570 3418 3807 3111 
1591	1960 2128 4591 4740 449 2471 4306 284 1490 2885 
1592	3240 1887 4256 923 4968 2432 2218 2266 2159 2481 
1593	3801 3615 1838 467 3998 1959 4793 3051 1571 1541 
1594	1369 3125 141 726 2153 3554 31 1801 2351 1615 
1595	4509 3052 1865 3370 2209 596 878 3316 2690 3481 
1596	296 2783 1431 1709 3237 4175 2314 2710 231 1593 
1597	1706 1606 412 3969 4911 624 4390 951 739 2158 
1598	2822 1563 4212 109 739 2615 4094 529 4067 2907 
1599	185 2397 1993 4025 1436 1517 2871 450 4068 3171 
1600	5 3136 1838 2368 72 3345 3412 2634 434 1785 
1601	3486 1912 4664 607 367 598 4107 1735 3118 2130 
1602	3449 4448 2348 2060 1867 317 1810 428 1854 3309 
1603	406 2786 1872 4874 4133 1512 543 197 634 4579 
1604	185 3220 1634 855 2014 4493 4456 2138 2684 3294 
1605	4060 234 335 1628 3836 1158 2190 609 3045 3684 
1606	1950 2843 915 3155 2961 3163 4684 326 2155 2052 
1607	4750 1304 2322 1992 3536 1768 1550 4172 2626 3508 
1608	39 1157 2914 3441 2424 493 4847 3515 1917 4859 
1609	1339 3973 278 1763 714 2529 2263 1418 3673 1549 
1610	1368 1293 3191 76 2905 564 1502 190 1172 881 
1611	971 4330 884 4592 1599 4273 2300 1468 1811 2928 
1612	2642 1979 3079 2889 3567 581 3272 4492 4203 2102 
1613	1869 4105 4686 298 3081 364 3251 1860 953 3281 
1614	4746 1399 4128 3040 4686 2437 1665 972 4798 4351 
1615	2363 4458 4029 611 2028 878 4490 573 3294 3761 
1616	4497 2682 3638 4093 4837 1546 575 3941 2906 70 
1617	807 2876 2388 577 3704 1657 2963 1909 3485 1408 
1618	1564 167 1113 4761 573 1900 4308 263 4391 269 
1619	4281 656 634 4340 2824 4790 167 2760 4703 1 
1620	4408 1803 4273 335 179 155 3447 2981 3355 2333 
1621	4391 951 4262 3382 3587 1619 4401 1175 2969 1297 
1622	1784 2950 2918 3593 1854 2431 608 3604 2071 4826 
1623	1299 4696 1682 3780 3368 5000 4207 4011 2589 1874 
1624	61 657 4621 2153 4575 357 2427 4787 3696 339 
1625	4144 3943 1046 4344 3687 4953 1538 3936 4947 4044 
1626	291 686 4818 4683 4129 1501 4752 924 185 4266 
1627	3178 1313 4962 1521 2789 2145 4142 3182 1830 2698 
1628	2683 3678 3805 4847 3742 4810 724 230 4354 696 
1629	4939 3478 2505 4715 4100 1072 3473 2306 3181 2160 
1630	622 3336 2113 2350 2879 4519 2061 774 1123 915 
1631	2933 121 3716 1032 630 850 981 1804 4390 4091 
1632	1342 3750 1962 1888 1725 693 2336 3727 4921 2742 
1633	106 3473 1745 333 722 3436 3336 1457 404 4502 
1634	1129 31 2235 1146 3946 487 3449 2024 2958 2894 
1635	529 3178 1579 2968 4215 3266 2156 2585 3074 4538 
1636	2926 70 1106 599 1588 1915 3145 1807 3701 1357 
1637	396 808 1565 2606 2027 1255 1340 3552 4693 2462 
1638	2159 4271 3241 2490 632 2013 554 4727 279 4132 
1639	2439 3183 1281 1105 1231 4737 3240 1378 3002 66 
1640	3378 2948 1354 4378 3764 998 4122 2144 2443 3604 
1641	4373 2193 2133 1351 4006 984 1989 3445 3625 2774 
